order_id,customer_id,vehicle_id,dealer_id,order_date,delivery_date,booking_amount,final_price,discount_amount,order_status,payment_type
5977,3256,11,18,29-03-2026,01-05-2026,186579,1057316,92684,Delivered,Card
5978,1996,6,25,03-08-2025,01-09-2025,185911,3125453,74547,Delivered,Card
5979,4180,3,12,02-07-2025,04-08-2025,154616,2487691,12309,Pending,Net Banking
5980,4089,8,32,20-07-2023,09-08-2023,189586,1281303,18697,Cancelled,Card
5981,4744,9,21,03-07-2023,11-07-2023,164757,821911,128089,Delivered,Card
5982,1739,7,35,20-07-2025,30-07-2025,117957,1475990,24010,Cancelled,Card
5983,3172,11,16,16-10-2024,30-10-2024,73013,1135000,15000,Cancelled,Loan
5984,2452,7,5,06-05-2024,19-05-2024,117098,1470934,29066,Delivered,UPI
5985,1440,11,12,03-10-2024,11-11-2024,167039,1031281,118719,Delivered,Loan
5986,989,11,37,19-05-2023,09-06-2023,158870,1100926,49074,Pending,Loan
5987,849,2,35,11-05-2024,06-06-2024,64560,1557898,142102,Cancelled,UPI
5988,1484,11,14,26-11-2024,06-12-2024,93621,1055035,94965,Delivered,UPI
5989,4665,7,5,05-11-2024,19-11-2024,90461,1408611,91389,Delivered,UPI
5990,4501,12,20,26-07-2025,14-08-2025,174410,1504922,95078,Delivered,UPI
5991,4266,1,27,28-12-2023,22-01-2024,88217,1666572,133428,Delivered,Card
5992,4258,1,7,05-11-2024,06-12-2024,194874,1701318,98682,Delivered,Loan
5993,3429,4,12,18-08-2024,08-09-2024,125544,999283,100717,Delivered,Loan
5994,1854,7,1,09-11-2024,09-12-2024,160639,1404227,95773,Delivered,Loan
5995,2137,11,1,14-11-2023,27-12-2023,145563,1003532,146468,Delivered,UPI
5996,3689,12,31,17-02-2025,05-03-2025,84110,1475534,124466,Pending,Card
5997,1859,12,19,16-03-2026,16-04-2026,78084,1464003,135997,Delivered,Loan
5998,3416,2,29,28-10-2023,14-11-2023,168638,1653216,46784,Delivered,UPI
5999,3638,7,25,06-05-2024,08-06-2024,51389,1423913,76087,Pending,UPI
6000,4253,12,20,18-11-2023,22-12-2023,151099,1478189,121811,Delivered,Loan
6001,1566,6,37,09-03-2025,07-04-2025,166326,3183845,16155,Pending,Card
6002,2242,1,36,13-07-2023,03-08-2023,150300,1665558,134442,Delivered,Card
6003,238,11,23,23-01-2024,21-02-2024,98345,1094353,55647,Delivered,Net Banking
6004,1024,9,4,28-04-2026,15-05-2026,188372,804804,145196,Cancelled,Loan
6005,1961,8,7,15-01-2026,23-01-2026,133104,1214876,85124,Delivered,Card
6006,3112,1,38,16-11-2023,16-12-2023,56857,1780616,19384,Delivered,Loan
6007,451,8,37,07-12-2023,10-01-2024,87988,1201896,98104,Delivered,UPI
6008,3734,9,1,18-10-2024,18-11-2024,179453,832664,117336,Delivered,Loan
6009,4104,2,33,05-04-2025,17-05-2025,52966,1637560,62440,Delivered,UPI
6010,3268,4,28,12-09-2023,19-10-2023,82873,1018808,81192,Cancelled,Net Banking
6011,1978,4,28,04-06-2025,14-06-2025,112406,1065186,34814,Delivered,Net Banking
6012,2981,8,11,29-01-2025,04-03-2025,194177,1252063,47937,Delivered,UPI
6013,4131,5,8,13-04-2026,07-05-2026,149625,2668375,131625,Delivered,Card
6014,4173,1,11,03-05-2024,02-06-2024,65191,1661996,138004,Delivered,Loan
6015,3336,2,36,03-03-2024,04-04-2024,176847,1568828,131172,Delivered,Net Banking
6016,2282,2,34,04-04-2025,16-04-2025,160093,1621114,78886,Delivered,UPI
6017,1240,10,15,05-12-2023,06-01-2024,88049,787551,62449,Delivered,UPI
6018,1371,10,29,02-03-2026,14-04-2026,51195,706142,143858,Delivered,UPI
6019,1741,5,32,21-01-2024,04-02-2024,198055,2778901,21099,Delivered,Card
6020,4410,12,28,02-09-2025,01-10-2025,140401,1463433,136567,Delivered,Net Banking
6021,3067,4,29,13-05-2024,11-06-2024,56592,970111,129889,Delivered,Card
6022,3941,5,40,30-12-2024,11-02-2025,127833,2767504,32496,Delivered,Card
6023,3625,11,21,06-02-2025,11-02-2025,107538,1050142,99858,Delivered,Card
6024,1742,7,3,27-11-2023,08-12-2023,162570,1413189,86811,Pending,Net Banking
6025,917,6,5,06-04-2026,16-04-2026,195864,3054677,145323,Cancelled,Card
6026,3999,1,16,26-03-2024,10-04-2024,127768,1745507,54493,Delivered,UPI
6027,1939,7,3,02-01-2025,26-01-2025,167741,1438811,61189,Delivered,Loan
6028,3679,11,26,27-06-2024,29-07-2024,199344,1075176,74824,Cancelled,UPI
6029,4392,2,37,18-04-2026,01-05-2026,136912,1559770,140230,Pending,Loan
6030,4268,3,32,16-01-2024,18-02-2024,129518,2393298,106702,Pending,Net Banking
6031,4945,3,11,30-03-2025,03-05-2025,71781,2476322,23678,Pending,Card
6032,2089,11,25,13-05-2025,16-06-2025,132487,1046936,103064,Delivered,Net Banking
6033,1684,4,31,15-02-2026,27-02-2026,102650,1071289,28711,Delivered,Net Banking
6034,252,9,30,19-01-2025,31-01-2025,132132,830867,119133,Delivered,UPI
6035,3832,1,14,29-06-2024,01-08-2024,67900,1686340,113660,Delivered,Card
6036,2359,3,36,12-03-2025,23-03-2025,122132,2377800,122200,Delivered,Loan
6037,2578,6,20,19-03-2024,03-04-2024,85003,3068250,131750,Delivered,Net Banking
6038,2833,4,40,15-09-2024,30-10-2024,84846,972638,127362,Delivered,UPI
6039,2314,9,10,09-12-2023,22-01-2024,102133,895982,54018,Pending,Card
6040,3008,11,37,28-11-2024,10-01-2025,189911,1040086,109914,Delivered,Loan
6041,69,7,27,03-12-2024,09-12-2024,72452,1458365,41635,Delivered,Loan
6042,4310,7,23,15-05-2026,26-05-2026,140771,1468618,31382,Pending,UPI
6043,1949,6,24,16-03-2026,13-04-2026,192562,3163021,36979,Delivered,UPI
6044,3408,7,2,22-08-2024,18-09-2024,176763,1379009,120991,Delivered,Card
6045,860,4,28,24-06-2024,30-06-2024,190917,1079475,20525,Delivered,Card
6046,4424,1,2,04-04-2025,06-05-2025,111334,1725605,74395,Delivered,Card
6047,1998,7,38,23-06-2024,05-07-2024,180937,1486482,13518,Delivered,Net Banking
6048,1384,2,37,07-03-2025,18-03-2025,101887,1589493,110507,Delivered,UPI
6049,3540,6,6,04-09-2023,05-10-2023,58179,3178993,21007,Delivered,Net Banking
6050,1509,2,21,15-02-2024,03-03-2024,173668,1603372,96628,Cancelled,UPI
6051,168,10,14,03-01-2026,29-01-2026,167952,706675,143325,Cancelled,Net Banking
6052,481,3,1,29-09-2023,07-10-2023,135879,2397896,102104,Pending,Loan
6053,117,11,7,13-11-2025,22-12-2025,188673,1021744,128256,Delivered,UPI
6054,2662,3,38,04-09-2024,17-10-2024,87887,2420923,79077,Delivered,Loan
6055,2836,11,17,13-05-2024,30-05-2024,117549,1088402,61598,Delivered,Card
6056,1427,11,6,18-11-2025,04-12-2025,102193,1060745,89255,Delivered,Card
6057,2712,9,13,04-09-2023,24-09-2023,107158,935650,14350,Delivered,UPI
6058,1957,3,9,01-05-2024,06-06-2024,53844,2379232,120768,Cancelled,Net Banking
6059,2160,5,32,01-06-2024,20-06-2024,184613,2786866,13134,Delivered,UPI
6060,3645,11,36,28-05-2024,02-06-2024,159892,1012069,137931,Cancelled,Net Banking
6061,4323,5,22,29-12-2024,16-01-2025,126086,2738079,61921,Delivered,Card
6062,1986,6,30,17-06-2025,24-07-2025,107436,3112099,87901,Delivered,UPI
6063,603,9,3,30-07-2025,16-08-2025,154524,888151,61849,Cancelled,Card
6064,3209,4,31,03-11-2024,28-11-2024,160515,1083697,16303,Delivered,UPI
6065,1808,4,24,24-07-2023,04-08-2023,153570,1060469,39531,Delivered,Net Banking
6066,4558,5,23,08-03-2026,10-04-2026,158135,2728404,71596,Cancelled,Card
6067,2877,4,1,08-06-2024,28-06-2024,82940,1019906,80094,Cancelled,UPI
6068,1383,8,16,05-02-2024,21-02-2024,155239,1256347,43653,Cancelled,Card
6069,3689,3,34,07-04-2026,11-05-2026,84093,2483171,16829,Delivered,Loan
6070,116,1,38,12-05-2024,17-06-2024,71311,1703416,96584,Cancelled,UPI
6071,31,3,37,24-02-2024,15-03-2024,52961,2420665,79335,Delivered,Net Banking
6072,2884,7,30,16-07-2024,25-08-2024,149570,1396076,103924,Delivered,Loan
6073,4968,11,34,09-07-2023,19-07-2023,66791,1024211,125789,Delivered,UPI
6074,1821,3,38,12-07-2024,26-07-2024,128166,2413500,86500,Delivered,Card
6075,880,4,35,27-05-2025,19-06-2025,107033,1036551,63449,Delivered,Card
6076,1887,1,4,14-09-2024,22-09-2024,93417,1714157,85843,Delivered,Net Banking
6077,12,4,2,22-03-2024,04-04-2024,50457,1037897,62103,Delivered,Net Banking
6078,1497,1,11,05-03-2026,11-03-2026,143204,1671247,128753,Delivered,UPI
6079,1411,6,23,28-04-2024,28-05-2024,71969,3134452,65548,Delivered,Net Banking
6080,58,7,11,30-08-2025,18-09-2025,119645,1459311,40689,Delivered,Net Banking
6081,2306,5,15,23-07-2023,28-08-2023,51833,2725621,74379,Delivered,Loan
6082,3439,3,32,03-08-2023,03-09-2023,53754,2428072,71928,Delivered,Net Banking
6083,3129,4,12,19-04-2025,14-05-2025,170035,1054041,45959,Delivered,Net Banking
6084,3161,8,17,21-05-2023,30-06-2023,110690,1266755,33245,Pending,UPI
6085,2247,3,1,04-01-2026,23-01-2026,145008,2359208,140792,Delivered,Loan
6086,513,5,16,28-02-2026,09-03-2026,57607,2712067,87933,Delivered,Net Banking
6087,4596,5,11,08-09-2025,22-10-2025,113166,2693549,106451,Delivered,Card
6088,3785,2,33,26-08-2025,07-10-2025,99126,1622999,77001,Delivered,Loan
6089,98,9,35,01-10-2023,07-11-2023,157895,843840,106160,Delivered,UPI
6090,1500,11,35,01-09-2024,27-09-2024,68091,1101053,48947,Delivered,UPI
6091,401,5,6,12-09-2023,12-10-2023,195284,2720022,79978,Cancelled,Loan
6092,762,6,23,14-10-2024,24-11-2024,118596,3083754,116246,Delivered,Net Banking
6093,259,4,9,18-06-2024,30-06-2024,171429,954282,145718,Delivered,Loan
6094,335,12,36,08-03-2024,17-04-2024,123259,1454534,145466,Delivered,Card
6095,2972,10,17,08-11-2025,13-11-2025,68114,804559,45441,Delivered,UPI
6096,3487,9,5,09-06-2024,28-06-2024,152120,850215,99785,Delivered,Net Banking
6097,1199,3,18,23-01-2026,15-02-2026,98138,2376562,123438,Pending,Loan
6098,2981,7,8,13-02-2024,12-03-2024,168137,1361277,138723,Delivered,Card
6099,2769,11,23,14-04-2024,24-04-2024,84628,1014231,135769,Delivered,Loan
6100,3731,10,12,26-05-2023,29-06-2023,142614,828757,21243,Delivered,Loan
6101,2280,7,7,12-11-2024,15-12-2024,132669,1431356,68644,Delivered,UPI
6102,3433,12,33,20-09-2023,13-10-2023,180665,1513803,86197,Delivered,UPI
6103,3459,12,32,31-07-2024,24-08-2024,66627,1588757,11243,Delivered,Net Banking
6104,245,3,33,23-11-2025,27-12-2025,56127,2475686,24314,Delivered,Net Banking
6105,533,2,2,15-08-2025,16-09-2025,183346,1612333,87667,Delivered,Card
6106,1593,3,23,09-06-2024,16-07-2024,197628,2385954,114046,Delivered,UPI
6107,508,9,35,07-07-2024,18-07-2024,187650,865385,84615,Delivered,Loan
6108,3174,11,22,08-04-2025,29-04-2025,67852,1120680,29320,Delivered,Card
6109,1184,10,27,27-05-2025,04-06-2025,71585,728722,121278,Delivered,Card
6110,982,8,11,19-06-2023,02-08-2023,87815,1207985,92015,Delivered,Net Banking
6111,3528,8,34,20-01-2026,03-02-2026,156579,1234456,65544,Delivered,Net Banking
6112,3721,7,24,22-09-2023,03-11-2023,195914,1413789,86211,Delivered,Net Banking
6113,4564,8,34,15-06-2023,12-07-2023,166563,1202419,97581,Pending,UPI
6114,4274,10,31,17-02-2026,02-03-2026,185973,766013,83987,Cancelled,Net Banking
6115,149,7,13,06-11-2025,24-11-2025,190840,1364615,135385,Cancelled,Loan
6116,3644,3,27,21-10-2024,23-11-2024,93015,2434505,65495,Cancelled,UPI
6117,1920,7,5,04-03-2025,30-03-2025,154579,1431753,68247,Delivered,Net Banking
6118,3210,3,3,07-04-2024,22-05-2024,191186,2443834,56166,Delivered,UPI
6119,3946,5,38,08-06-2024,03-07-2024,97608,2682872,117128,Delivered,Loan
6120,730,11,16,22-09-2025,06-10-2025,140060,1066679,83321,Delivered,UPI
6121,1057,4,5,08-06-2025,01-07-2025,120667,1067993,32007,Delivered,Loan
6122,4265,3,22,04-11-2025,25-11-2025,80722,2400386,99614,Delivered,Loan
6123,1785,9,10,27-07-2024,23-08-2024,64838,924030,25970,Delivered,Net Banking
6124,4950,10,9,26-07-2024,02-08-2024,68138,748604,101396,Delivered,Loan
6125,614,6,38,01-08-2023,25-08-2023,192448,3154098,45902,Delivered,Loan
6126,1248,9,16,03-12-2025,30-12-2025,166004,904492,45508,Delivered,UPI
6127,3655,8,5,19-09-2024,11-10-2024,153831,1164533,135467,Delivered,Card
6128,3242,10,7,29-01-2026,06-03-2026,111487,827801,22199,Delivered,Card
6129,2560,3,12,17-04-2026,06-05-2026,68226,2415925,84075,Pending,Net Banking
6130,4811,12,10,24-08-2024,03-09-2024,170047,1562412,37588,Delivered,Loan
6131,1333,5,21,03-08-2025,16-09-2025,53495,2686866,113134,Delivered,UPI
6132,1305,8,8,16-06-2025,21-07-2025,59964,1245431,54569,Delivered,Loan
6133,133,3,29,21-01-2025,28-01-2025,101457,2418943,81057,Pending,Loan
6134,1394,2,6,01-10-2024,13-11-2024,82161,1561596,138404,Delivered,Net Banking
6135,1500,6,26,31-03-2025,10-04-2025,156838,3093497,106503,Delivered,Net Banking
6136,2234,11,25,07-01-2026,21-02-2026,54670,1051375,98625,Delivered,Loan
6137,3078,10,25,29-10-2024,03-11-2024,91946,731297,118703,Delivered,Card
6138,3164,11,32,09-06-2023,03-07-2023,196457,1095378,54622,Delivered,UPI
6139,4331,8,5,06-11-2024,15-11-2024,157701,1237130,62870,Delivered,Loan
6140,1566,2,15,06-11-2025,26-11-2025,74162,1659174,40826,Delivered,Net Banking
6141,427,7,19,23-04-2026,18-05-2026,175859,1408848,91152,Cancelled,Card
6142,4680,12,37,06-03-2025,12-03-2025,174229,1516833,83167,Delivered,UPI
6143,149,4,3,11-05-2026,29-05-2026,174434,1030835,69165,Delivered,UPI
6144,3315,2,33,25-02-2025,23-03-2025,92159,1689613,10387,Delivered,Net Banking
6145,3597,1,28,27-01-2026,17-02-2026,51593,1715923,84077,Delivered,UPI
6146,2624,8,29,25-04-2025,27-05-2025,126281,1267248,32752,Pending,Net Banking
6147,4800,12,10,03-04-2025,03-05-2025,61430,1584189,15811,Delivered,Card
6148,4571,7,14,01-09-2024,28-09-2024,123607,1361943,138057,Delivered,Loan
6149,876,8,20,16-07-2025,06-08-2025,126044,1212169,87831,Pending,Card
6150,4318,9,9,13-01-2024,07-02-2024,114329,892554,57446,Delivered,Loan
6151,2813,3,26,28-03-2026,16-04-2026,103902,2369461,130539,Delivered,UPI
6152,3141,2,32,15-05-2024,19-06-2024,197818,1555659,144341,Delivered,Card
6153,4377,12,6,08-06-2023,16-06-2023,153978,1587297,12703,Delivered,UPI
6154,2582,10,23,30-09-2024,06-10-2024,155614,719004,130996,Delivered,UPI
6155,2154,9,28,16-05-2025,22-06-2025,79571,817443,132557,Cancelled,Net Banking
6156,4884,1,31,05-03-2025,25-03-2025,195847,1730921,69079,Delivered,UPI
6157,467,10,12,28-09-2024,06-10-2024,78205,827905,22095,Delivered,Card
6158,959,11,25,19-11-2025,29-12-2025,55950,1048505,101495,Delivered,Loan
6159,3792,10,13,18-05-2023,01-07-2023,107608,703447,146553,Delivered,Loan
6160,3203,10,1,08-06-2023,23-07-2023,79615,729507,120493,Delivered,Net Banking
6161,291,4,15,23-06-2025,31-07-2025,88701,1049307,50693,Delivered,Card
6162,4528,11,11,29-05-2023,14-06-2023,148042,1077166,72834,Delivered,Loan
6163,2670,11,32,26-09-2024,09-10-2024,59735,1018081,131919,Delivered,Card
6164,2597,1,5,17-02-2025,28-03-2025,89750,1673535,126465,Delivered,Net Banking
6165,2949,8,32,03-02-2024,04-03-2024,171948,1162363,137637,Delivered,Net Banking
6166,1007,4,1,28-10-2025,04-12-2025,181764,1023371,76629,Delivered,Net Banking
6167,1074,1,3,18-04-2026,18-05-2026,105764,1678549,121451,Delivered,Loan
6168,3501,9,37,21-10-2023,29-11-2023,142742,841448,108552,Delivered,Card
6169,3283,8,2,23-03-2025,24-04-2025,198710,1272800,27200,Delivered,Net Banking
6170,2933,1,1,28-05-2023,15-06-2023,70147,1652641,147359,Cancelled,Loan
6171,459,5,14,12-12-2023,21-01-2024,73150,2789360,10640,Delivered,Card
6172,575,6,1,15-03-2025,20-03-2025,189689,3095524,104476,Delivered,Card
6173,2478,12,35,15-06-2025,10-07-2025,98221,1513106,86894,Delivered,Net Banking
6174,564,5,5,16-09-2023,19-10-2023,129067,2653512,146488,Delivered,Net Banking
6175,3195,1,7,06-12-2024,13-01-2025,98999,1738034,61966,Delivered,Net Banking
6176,4676,9,8,13-08-2023,11-09-2023,110631,846913,103087,Delivered,Loan
6177,1225,5,27,08-05-2024,19-06-2024,162081,2740155,59845,Delivered,Card
6178,2688,10,38,25-07-2024,31-07-2024,51891,772332,77668,Delivered,Card
6179,4697,6,36,28-01-2024,09-03-2024,70892,3056401,143599,Delivered,Loan
6180,1933,12,12,18-07-2024,09-08-2024,144911,1509388,90612,Delivered,Loan
6181,1918,5,12,23-02-2024,19-03-2024,69781,2696962,103038,Delivered,Card
6182,4563,7,38,11-03-2026,06-04-2026,108229,1452676,47324,Cancelled,Card
6183,845,1,28,10-10-2023,24-10-2023,194848,1689907,110093,Delivered,Card
6184,808,11,3,09-06-2025,16-06-2025,108734,1020170,129830,Delivered,UPI
6185,626,4,12,28-07-2025,11-09-2025,170989,997679,102321,Delivered,Loan
6186,2352,2,17,07-11-2023,14-12-2023,88939,1652448,47552,Delivered,Card
6187,150,3,22,28-10-2023,11-12-2023,182202,2404996,95004,Delivered,Loan
6188,2670,8,14,16-04-2026,29-05-2026,178008,1232295,67705,Delivered,Net Banking
6189,62,9,23,26-11-2024,23-12-2024,85523,928350,21650,Pending,Net Banking
6190,1290,6,38,07-03-2026,20-04-2026,119690,3161307,38693,Delivered,Card
6191,2596,4,37,23-12-2024,20-01-2025,156757,1006487,93513,Delivered,UPI
6192,3809,3,1,29-07-2024,02-09-2024,114823,2473861,26139,Delivered,Net Banking
6193,4565,9,39,22-06-2023,10-07-2023,100799,815687,134313,Delivered,UPI
6194,789,6,12,13-03-2025,17-04-2025,102662,3063297,136703,Delivered,UPI
6195,1007,9,20,02-04-2026,24-04-2026,189965,810373,139627,Delivered,UPI
6196,2928,3,37,18-12-2023,29-12-2023,125871,2415511,84489,Delivered,UPI
6197,501,3,22,20-03-2026,14-04-2026,169777,2354759,145241,Delivered,Loan
6198,3798,4,8,27-01-2025,14-02-2025,96980,1084175,15825,Delivered,UPI
6199,1897,8,16,03-11-2023,18-12-2023,129031,1199254,100746,Delivered,Loan
6200,1907,4,17,28-09-2024,03-10-2024,159454,1064854,35146,Delivered,Net Banking
6201,4450,12,24,25-08-2023,02-09-2023,58212,1480857,119143,Delivered,Card
6202,1622,8,5,01-05-2026,14-06-2026,142556,1190252,109748,Delivered,Loan
6203,582,1,9,19-01-2025,28-01-2025,155041,1714270,85730,Delivered,UPI
6204,4620,11,14,29-06-2025,15-07-2025,55796,1096287,53713,Delivered,Net Banking
6205,550,6,11,06-03-2026,31-03-2026,70864,3182206,17794,Delivered,UPI
6206,3586,8,39,13-10-2025,19-11-2025,197874,1174057,125943,Delivered,Loan
6207,3819,11,3,03-10-2023,08-10-2023,98089,1035042,114958,Delivered,UPI
6208,623,8,32,31-05-2023,26-06-2023,171860,1269638,30362,Delivered,UPI
6209,4917,3,13,06-02-2026,19-03-2026,157156,2432053,67947,Cancelled,Loan
6210,2299,8,2,17-10-2023,20-11-2023,159956,1285012,14988,Delivered,Loan
6211,4039,10,25,27-09-2024,22-10-2024,173882,806447,43553,Delivered,Card
6212,579,12,7,04-10-2024,19-10-2024,181997,1504727,95273,Cancelled,Card
6213,701,9,39,03-08-2023,11-09-2023,52229,822313,127687,Delivered,Card
6214,2385,11,17,23-08-2025,14-09-2025,68486,1049866,100134,Delivered,Net Banking
6215,675,4,32,12-09-2025,17-09-2025,118577,1026125,73875,Delivered,Loan
6216,4962,8,34,07-02-2024,03-03-2024,81940,1231086,68914,Delivered,UPI
6217,1138,11,30,22-10-2025,06-12-2025,113452,1063632,86368,Delivered,UPI
6218,4609,2,25,28-11-2023,25-12-2023,132579,1617279,82721,Delivered,UPI
6219,3361,3,4,29-05-2023,09-07-2023,84373,2407107,92893,Delivered,Net Banking
6220,2740,9,26,07-01-2024,15-01-2024,91155,822241,127759,Delivered,Card
6221,1558,11,15,14-01-2025,20-01-2025,63160,1101089,48911,Cancelled,Card
6222,1168,1,21,06-12-2023,24-12-2023,124072,1656251,143749,Delivered,Card
6223,4553,2,14,26-06-2023,17-07-2023,184867,1567212,132788,Delivered,Net Banking
6224,2612,3,15,25-09-2023,09-10-2023,148708,2391117,108883,Delivered,UPI
6225,1719,9,10,03-06-2023,15-06-2023,187485,908832,41168,Delivered,UPI
6226,2618,1,9,20-06-2025,18-07-2025,67254,1706356,93644,Delivered,Net Banking
6227,1414,10,20,09-12-2025,25-12-2025,126218,733206,116794,Delivered,Net Banking
6228,4026,1,31,24-11-2024,30-11-2024,126444,1732657,67343,Delivered,Card
6229,592,6,23,28-10-2025,23-11-2025,177140,3154170,45830,Cancelled,Card
6230,902,7,37,04-04-2025,15-04-2025,177136,1396484,103516,Delivered,Loan
6231,940,11,37,25-08-2023,30-08-2023,134607,1074233,75767,Delivered,UPI
6232,3562,6,20,28-07-2023,02-09-2023,88402,3052081,147919,Delivered,Loan
6233,460,11,40,08-04-2026,15-05-2026,151476,1002904,147096,Delivered,Net Banking
6234,605,11,7,01-12-2025,08-01-2026,65070,1023593,126407,Cancelled,Net Banking
6235,2208,10,36,03-05-2025,15-06-2025,53511,836676,13324,Delivered,UPI
6236,1253,1,13,20-06-2023,02-07-2023,146899,1692080,107920,Delivered,Net Banking
6237,3784,6,12,09-04-2026,21-04-2026,101221,3082289,117711,Delivered,Card
6238,2103,12,18,15-08-2023,08-09-2023,57553,1496845,103155,Delivered,Loan
6239,2512,8,34,02-05-2024,08-06-2024,133006,1264456,35544,Delivered,Card
6240,4386,10,30,24-05-2024,29-06-2024,80811,744953,105047,Cancelled,Card
6241,2615,12,33,23-06-2025,29-06-2025,127534,1459660,140340,Delivered,UPI
6242,1323,1,13,12-07-2023,16-08-2023,158412,1734033,65967,Delivered,UPI
6243,2474,6,12,20-12-2025,09-01-2026,114029,3143634,56366,Delivered,UPI
6244,2361,3,3,19-12-2025,09-01-2026,177791,2463634,36366,Delivered,Loan
6245,1800,9,19,03-12-2024,20-12-2024,176734,936089,13911,Delivered,Loan
6246,3363,7,1,03-06-2023,16-07-2023,113889,1483323,16677,Delivered,UPI
6247,2207,10,4,30-09-2025,18-10-2025,110985,782746,67254,Pending,Card
6248,4663,4,25,02-02-2025,09-02-2025,174060,996748,103252,Delivered,UPI
6249,3692,4,6,11-05-2025,20-05-2025,158215,995310,104690,Delivered,Net Banking
6250,1435,4,33,29-09-2023,31-10-2023,189450,995918,104082,Delivered,Card
6251,215,2,25,02-03-2026,11-03-2026,64844,1557914,142086,Delivered,Card
6252,4291,8,38,01-03-2025,23-03-2025,154296,1248675,51325,Delivered,Loan
6253,63,12,23,08-07-2025,31-07-2025,143779,1460743,139257,Delivered,Loan
6254,3294,10,34,05-02-2026,24-02-2026,99124,798945,51055,Delivered,UPI
6255,4485,2,11,14-12-2025,20-01-2026,67857,1688206,11794,Cancelled,UPI
6256,3837,8,2,21-03-2026,31-03-2026,98999,1152106,147894,Cancelled,Net Banking
6257,948,8,38,07-06-2025,03-07-2025,180111,1183995,116005,Delivered,Net Banking
6258,3251,7,8,03-06-2023,17-06-2023,168090,1468976,31024,Delivered,Loan
6259,2116,5,7,19-09-2023,16-10-2023,144360,2691016,108984,Delivered,Card
6260,3943,6,39,07-02-2025,17-03-2025,126806,3141846,58154,Pending,UPI
6261,1767,3,35,25-08-2024,06-09-2024,53703,2357424,142576,Delivered,Card
6262,2999,6,33,02-01-2024,24-01-2024,133063,3117996,82004,Delivered,Card
6263,2661,3,25,18-05-2023,08-06-2023,167229,2480850,19150,Delivered,Loan
6264,4678,2,13,01-09-2023,12-09-2023,119388,1679119,20881,Delivered,Loan
6265,1173,8,20,19-09-2025,27-09-2025,143277,1221241,78759,Delivered,Loan
6266,2293,4,5,10-01-2024,24-02-2024,64720,1043390,56610,Delivered,Card
6267,3460,6,7,23-04-2026,07-05-2026,168198,3123084,76916,Delivered,Card
6268,3321,4,13,30-04-2026,02-06-2026,58781,1081470,18530,Delivered,UPI
6269,569,4,39,03-11-2025,13-11-2025,88152,1041638,58362,Delivered,Net Banking
6270,810,6,36,28-04-2025,19-05-2025,141001,3150345,49655,Delivered,UPI
6271,4435,8,19,10-11-2023,26-11-2023,112537,1248750,51250,Delivered,Loan
6272,4156,4,6,23-08-2025,10-09-2025,176504,1045090,54910,Delivered,UPI
6273,1637,5,2,31-12-2024,13-02-2025,80742,2674009,125991,Delivered,UPI
6274,2194,9,24,26-10-2024,19-11-2024,155359,880001,69999,Delivered,Net Banking
6275,2185,9,7,08-05-2024,17-06-2024,99687,818209,131791,Delivered,Loan
6276,1105,10,31,27-11-2024,29-12-2024,92540,763810,86190,Cancelled,Loan
6277,3197,9,21,17-03-2024,29-03-2024,155593,899875,50125,Delivered,Loan
6278,4423,7,39,14-04-2026,28-04-2026,124272,1371899,128101,Delivered,UPI
6279,435,4,40,02-10-2025,14-10-2025,81849,987154,112846,Delivered,UPI
6280,888,2,7,22-02-2024,29-03-2024,128650,1681201,18799,Delivered,Net Banking
6281,4458,11,31,01-03-2024,20-03-2024,128446,1015204,134796,Delivered,Loan
6282,1112,2,30,20-10-2024,25-10-2024,62187,1656340,43660,Delivered,Card
6283,4630,8,4,20-12-2025,03-02-2026,159114,1269064,30936,Delivered,UPI
6284,3465,3,38,05-01-2024,30-01-2024,67141,2355140,144860,Pending,Net Banking
6285,3922,2,38,13-11-2025,13-12-2025,163841,1560037,139963,Delivered,Loan
6286,544,11,26,18-04-2024,17-05-2024,156199,1126683,23317,Delivered,Loan
6287,4501,11,34,08-12-2024,16-01-2025,131802,1064774,85226,Delivered,Card
6288,2351,6,4,11-07-2025,02-08-2025,183991,3057071,142929,Delivered,Loan
6289,1820,9,28,26-10-2023,05-12-2023,132883,863215,86785,Delivered,Net Banking
6290,2703,3,32,08-03-2025,08-04-2025,166553,2379483,120517,Pending,Card
6291,890,6,24,16-06-2023,02-07-2023,120745,3107160,92840,Delivered,Net Banking
6292,4417,4,12,17-02-2026,27-02-2026,89665,1069384,30616,Delivered,UPI
6293,4529,7,34,22-11-2023,20-12-2023,152462,1483739,16261,Delivered,Loan
6294,4320,11,22,22-12-2024,22-01-2025,177095,1011133,138867,Delivered,Loan
6295,3009,11,25,14-12-2024,20-01-2025,163850,1091874,58126,Pending,Card
6296,2480,3,20,18-11-2025,04-12-2025,144257,2435998,64002,Delivered,Net Banking
6297,95,1,22,30-08-2024,12-09-2024,71519,1698451,101549,Delivered,Net Banking
6298,1491,8,12,28-03-2026,22-04-2026,80779,1184360,115640,Delivered,UPI
6299,534,11,17,03-02-2026,08-02-2026,181458,1068370,81630,Delivered,Card
6300,3383,2,23,18-10-2025,02-12-2025,172595,1608318,91682,Delivered,Card
6301,562,12,25,08-11-2025,21-11-2025,148087,1466215,133785,Delivered,Card
